job_id,job_title,job_category,company,city,experience,exp_min,exp_max,exp_bucket,skills,skill_count,posted_date,job_url,scraped_at
59e41e4b4243,Data Scientist,Data Scientist,Tata Consultancy Services,Mumbai,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Data Science | Generative AI | Typescript | Aiml | Microservices | Deepeval | Python | Data,8,3 days ago,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-chennai-bengaluru-mumbai-all-areas-5-to-10-years-310526002811,2026-06-03T20:31:36.853050
8dcaa6385c21,Data Scientist/Technical Analyst,Data Scientist,Maruti Suzuki,Gurgaon,4-9 Yrs,4.0,9.0,3-5 Years (Mid),Computer Vision | Deep Learning | Simulation | Neural Networks | Machine Learning | Hypothesis Testing | Telematics | Data Analytics,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-technical-analyst-maruti-suzuki-india-limited-gurugram-4-to-9-years-110825500383,2026-06-03T20:31:49.150727
3019c7a3f3c1,Data Scientist (Machine Learning),Data Scientist,Snapdeal,Gurgaon,3-7 Yrs,3.0,7.0,3-5 Years (Mid),Computer Vision | Algorithms | Python | Modeling | NLP | Neural Networks | Predictive | Machine Learning,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-machine-learning-jasper-infotech-pvt-ltd-gurugram-3-to-7-years-221025507694,2026-06-03T20:31:49.154079
f67417b97f92,Data Scientist,Data Scientist,PayU,Gurgaon,0-3 Yrs,0.0,3.0,0-2 Years (Fresher),Usage | Statistics | Analytical | Focus | Programming | Data Mining | Business Understanding | Analytics,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-payu-india-gurugram-0-to-3-years-300326502718,2026-06-03T20:31:49.178864
c9e401e4c874,Data Scientist,Data Scientist,EXL,Gurgaon,5-8 Yrs,5.0,8.0,3-5 Years (Mid),Generative AI | Artificial Intelligence | Python | SQL | Data Science | Science | Intelligence | Data,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-exl-gurugram-bengaluru-5-to-8-years-031125016780,2026-06-03T20:31:49.180859
014d9c13f984,Data Scientist,Data Scientist,Maruti Suzuki,Gurgaon,4-7 Yrs,4.0,7.0,3-5 Years (Mid),Cloud Computing | Data Analysis | Machine Learning | Data Processing | Telematics | Engineering Design | Data Visualization | Automotive,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-maruti-suzuki-india-limited-gurugram-4-to-7-years-211125502674,2026-06-03T20:31:49.181859
601b3097bb35,Data Scientist,Data Scientist,Scry Analytics,Gurgaon,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Computer Science | Deep Learning | Advanced Analytics | Data Science | Analytical | Machine Learning | Cloud | Model Development,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-scry-analytics-gurugram-3-to-8-years-120326502256,2026-06-03T20:31:49.183860
0ca69ce6c76d,Data Scientist -Telecom (RAN+ AI ),Data Scientist,Airtel,Gurgaon,6-11 Yrs,6.0,11.0,6-10 Years (Senior),Agentice Ai | Radio | Data Science | Son | Python | Crewai | Ran Optimization | Artificial Intelligence,8,2 weeks ago,https://www.naukri.com/job-listings-data-scientist-telecom-ran-ai-airtel-gurugram-6-to-11-years-191125012756,2026-06-03T20:31:49.185865
f621c7cb8c68,Data Scientist-Artificial Intelligence,Data Scientist,IBM,Gurgaon,10-15 Yrs,10.0,15.0,6-10 Years (Senior),Data Scientist | Semiconductor | Fabrication | Artificial Intelligence | Operations | B2B | Design | Manufacturing,8,Few hours ago,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-gurugram-10-to-15-years-030626928082,2026-06-03T20:31:49.193389
65c15588f06b,Data Scientist,Data Scientist,Luxoft,Gurgaon,8-12 Yrs,8.0,12.0,6-10 Years (Senior),Data Science | PySpark | R | AWS | Python | SQL | Science | Data,8,1 day ago,https://www.naukri.com/job-listings-data-scientist-luxoft-gurugram-chennai-bengaluru-8-to-12-years-020626027438,2026-06-03T20:31:49.195407
e507075acc8b,Data Scientist,Data Scientist,WM UNIVERSAL SOLUTIONS PRIVATE LIMITED,Pahari,4-6 Yrs,4.0,6.0,3-5 Years (Mid),Computer Science | Automation | Data Analysis | Coding | GCP | Analytical | Machine Learning | Analytics,8,Few hours ago,https://www.naukri.com/job-listings-data-scientist-wm-universal-solutions-private-limited-pahari-faridabad-gurugram-4-to-6-years-030626503976,2026-06-03T20:31:49.197605
017aa0cfb1ac,Data Scientist,Data Scientist,Coforge,Greater Noida,6-11 Yrs,6.0,11.0,6-10 Years (Senior),PySpark | Airlines | Data Scientist | Databricks | Data Modeling | Data Bricks | Data | Modeling,8,2 days ago,https://www.naukri.com/job-listings-data-scientist-coforge-greater-noida-6-to-11-years-010626018436,2026-06-03T20:31:49.202589
a502e307fb42,Data Scientist/AI-ML,Data Scientist,Codepanda Academy,Delhi,0-5 Yrs,0.0,5.0,0-2 Years (Fresher),Data Science | Business Intelligence | Generative AI | Artificial Intelligence | LLMs | Machine Learning | Ml Algorithms | SQL,8,5 days ago,https://www.naukri.com/job-listings-data-scientist-ai-ml-codepanda-academy-noida-gurugram-delhi-ncr-0-to-5-years-290526023855,2026-06-03T20:31:49.205602
4860f0868f37,Data Analyst / Data Scientist,Data Analyst,USHA International,Gurgaon,4-7 Yrs,4.0,7.0,3-5 Years (Mid),Data Scientist | Machine Learning | Python | Generative AI | Statsmodels | NLP | Pandas | RAG,8,4 days ago,https://www.naukri.com/job-listings-data-analyst-data-scientist-usha-international-gurugram-4-to-7-years-300526013852,2026-06-03T20:31:49.211599
cbce72af69d1,Data Scientist,Data Scientist,Optum,Noida,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Data Scientist | Compliance | Architecture | Artificial Intelligence | Hadoop | Ai | Neural Networks | Regression,8,2 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-5-to-10-years-010626922828,2026-06-03T20:31:49.212599
bc121d1aa913,Data Scientist II,Data Scientist,FedEx,Chennai,8-13 Yrs,8.0,13.0,6-10 Years (Senior),Version Control | Diagnostics | Data Science | Analytical | Artificial Intelligence | Machine Learning | Agile | Genetics,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-ii-fedex-express-chennai-8-to-13-years-020326503016,2026-06-03T20:31:59.423647
be73eacede72,Data Scientist/Data Engineer/Data Analyst,Data Engineer,Indium Software,Chennai,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),Performance Tuning | Data Validation | Git | Data Modeling | Analytical | Machine Learning | Data Processing | Apache,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-data-engineer-data-analyst-indium-software-chennai-1-to-4-years-211125500337,2026-06-03T20:31:59.425832
5d2ad9f70602,Data Scientist,Data Scientist,UPS Supply Chain Solutions (UPS SCS),Chennai,3-7 Yrs,3.0,7.0,3-5 Years (Mid),Unix | Performance Tuning | C++ | Data Analysis | Linux | Data Management | Windows | Open Source,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-ups-pvt-ltd-chennai-3-to-7-years-190224501817,2026-06-03T20:31:59.455276
ea3b93f1fe2b,Data Scientist,Data Scientist,Shell Pvt Ltd,Chennai,6-8 Yrs,6.0,8.0,6-10 Years (Senior),Mining | Sap | Renewable Energy | Lng | Analytical | Monitoring | Analytics | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-shell-pvt-ltd-chennai-6-to-8-years-160226500207,2026-06-03T20:31:59.456304
2a30684b3035,Data Scientist - Gen AI + NLP & ML,NLP Engineer,Tiger Analytics,Chennai,4-9 Yrs,4.0,9.0,3-5 Years (Mid),Generative AI | NLP | Machine Learning | Python | SQL | Data Science | Artificial Intelligence,7,1 week ago,https://www.naukri.com/job-listings-data-scientist-gen-ai-nlp-ml-tiger-analytics-chennai-4-to-9-years-230226011427,2026-06-03T20:31:59.459971
ef4c87c27a97,Senior Data Scientist,Data Scientist,Caterpillar Inc,Chennai,6-11 Yrs,6.0,11.0,6-10 Years (Senior),NLP | Marketing Analytics | Google Analytics | People Development | Machine Learning | Agile | Heavy Equipment | Data Mining,8,3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-caterpillar-brazil-chennai-6-to-11-years-160126501993,2026-06-03T20:31:59.464531
5d8f9b764267,"Senior - Data Scientist Python, R, SQL, EDA, GCP",Data Scientist,UPS Supply Chain Solutions (UPS SCS),Chennai,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Unix | Computer Science | C++ | Data Analysis | Linux | Windows | Open Source | Analytics,8,3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-python-r-sql-eda-gcp-ups-pvt-ltd-chennai-5-to-10-years-300925504207,2026-06-03T20:31:59.467556
9a6d7ce1a0b5,Data Scientist,Data Scientist,Altimetrik,Chennai,2-6 Yrs,2.0,6.0,0-2 Years (Fresher),Python | Data Science | Artificial Intelligence | NLP | Aiml | Machine Learning | Data | Intelligence,8,2 days ago,https://www.naukri.com/job-listings-data-scientist-altimetrik-chennai-2-to-6-years-010626014047,2026-06-03T20:31:59.477688
fb0ecfbb6689,Data Scientist,Data Scientist,Codincity Digital Technologies,Chennai,4-8 Yrs,4.0,8.0,3-5 Years (Mid),Pdf | Cloud Management | Cloud | Data Governance | Performance Optimization | Deployment | Data Processing | Management,8,2 days ago,https://www.naukri.com/job-listings-data-scientist-codincity-digital-technologies-chennai-4-to-8-years-010626503913,2026-06-03T20:31:59.479653
d7e4ef32e481,Data Scientist,Data Scientist,Neowaretechnology Solutions,Chennai,2-7 Yrs,2.0,7.0,0-2 Years (Fresher),Machine Learning | Data Science | Python | Generative AI | Architecture | Artificial Intelligence | NLP | Bi Tools,8,1 day ago,https://www.naukri.com/job-listings-data-scientist-neowaretechnology-solutions-chennai-2-to-7-years-020626920293,2026-06-03T20:31:59.480682
d1458b9c37a7,Data Scientist,Data Scientist,Capgemini,Chennai,4-7 Yrs,4.0,7.0,3-5 Years (Mid),Data Scientist | S3 | Compliance | Cassandra | Ai | Kafka | Machine Learning | Devops,8,5 days ago,https://www.naukri.com/job-listings-data-scientist-capgemini-technology-services-india-limited-chennai-4-to-7-years-290526905163,2026-06-03T20:31:59.483707
709c7ca25124,"Data Science Engineer - SQL, Python or R",Data Scientist,Adobe,Noida,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Product Management | Adobe Acrobat | Data Analysis | Excel | Adobe Analytics | Analytical | Adobe | Analytics,8,3+ weeks ago,https://www.naukri.com/job-listings-data-science-engineer-sql-python-or-r-adobe-systems-india-pvt-ltd-noida-5-to-10-years-220426502507,2026-06-03T20:32:12.223120
4de0b20da881,Data Analyst,Data Analyst,Magic Bus,Noida,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Data Analysis | Data Management | Dashboard Development | Data Mining | Presentation Skills | Pivot Table | Vlookup | Analysis,8,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-magic-bus-noida-3-to-8-years-280125500558,2026-06-03T20:32:12.226185
5a1d3931e887,Data Engineering Manager,Data Engineer,Iris Software,Noida,10-12 Yrs,10.0,12.0,6-10 Years (Senior),PySpark | Data Engineering | Etl | AWS | Python | Big Data | Spark | Data Modeling,8,1 day ago,https://www.naukri.com/job-listings-data-engineering-manager-iris-software-noida-pune-gurugram-10-to-12-years-030326022214,2026-06-03T20:32:12.258782
bcba967e733f,Data Engineer/Senior Data Engineer- Azure DigiOps,Data Engineer,Fractal Analytics,Noida,2-5 Yrs,2.0,5.0,0-2 Years (Fresher),Change Management | Automation | Coding | Data Processing | Troubleshooting | Operations | Technical Support | Analytics,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-senior-data-engineer-azure-digiops-fractal-analytics-ltd-noida-2-to-5-years-120326501727,2026-06-03T20:32:12.259999
58641546840e,Lead Data Engineer,Data Engineer,Provana,Noida,8-12 Yrs,8.0,12.0,6-10 Years (Senior),Data Engineering | Delta Lake | Python | PySpark | Data Bricks | SQL | Data | Bricks,8,1 week ago,https://www.naukri.com/job-listings-lead-data-engineer-provana-noida-8-to-12-years-100426008269,2026-06-03T20:32:12.262906
886ca7389185,Data Scientist,Data Scientist,Scry Analytics,Noida,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Computer Science | Deep Learning | Advanced Analytics | Data Science | Analytical | Machine Learning | Cloud | Model Development,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-scry-analytics-noida-3-to-8-years-120326502255,2026-06-03T20:32:12.263905
bcb6df47abaa,Big Data - Senior Engineer,Other,Iris Software,Noida,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Big Data | Cloudera | Python | Software Development | Database Programming | Spark | Scala | Programming,8,3+ weeks ago,https://www.naukri.com/job-listings-big-data-senior-engineer-iris-software-technologies-private-limited-noida-5-to-10-years-040526914878,2026-06-03T20:32:12.265904
13a321b7ebab,Data Scientist/AI Role JD (DataBricks),Data Engineer,Sparix Global,Noida,7-8 Yrs,7.0,8.0,6-10 Years (Senior),Loop | Delivery Management | Usage | Orchestration | Architecture | Data Processing | Content Generation | Deployment,8,Few hours ago,https://www.naukri.com/job-listings-data-scientist-ai-role-jd-databricks-sparix-global-private-limited-noida-7-to-8-years-030626505084,2026-06-03T20:32:12.266904
959040dac249,Data Scientist,Data Scientist,Insurity,Noida,2-6 Yrs,2.0,6.0,0-2 Years (Fresher),Data Science | Predictive Modeling | Logistic Regression | Decision Tree | Xgboost | Statistics | Time Series | Python,8,1 day ago,https://www.naukri.com/job-listings-data-scientist-insurity-noida-2-to-6-years-020626007025,2026-06-03T20:32:12.269907
abcae975fe08,Data Scientist,Data Scientist,Optum,Noida,2-7 Yrs,2.0,7.0,0-2 Years (Fresher),Data Scientist | Azure | Data Engineering | Use Cases | NLP | Feature Engineering | Ai | Regression,8,5 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-2-to-7-years-290526920424,2026-06-03T20:32:12.277017
b34e1290ec20,Data Scientist,Data Scientist,Optum,Noida,5-8 Yrs,5.0,8.0,3-5 Years (Mid),Data Scientist | TensorFlow | Azure | Performance Optimization | Architecture | Use Cases | Feature Engineering | Ai,8,5 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-5-to-8-years-290526920440,2026-06-03T20:32:12.278018
bd1652e66d61,Data Scientist,Data Scientist,Optum,Noida,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Data Scientist | Azure | Performance Optimization | Use Cases | Feature Engineering | Ai | Programming | Data Extraction,8,5 days ago,https://www.naukri.com/job-listings-data-scientist-optum-global-solutions-india-private-limited-noida-3-to-8-years-290526920598,2026-06-03T20:32:12.286966
deae411e19bf,Data Scientist - 6-10 yr - Delhi,Data Scientist,Tata Consultancy Services,Noida,6-10 Yrs,6.0,10.0,6-10 Years (Senior),Data Science | Python | PyTorch | Power BI | Data Visualization | Machine Learning | Deep Learning | SQL,8,1 week ago,https://www.naukri.com/job-listings-data-scientist-6-10-yr-delhi-tata-consultancy-services-noida-new-delhi-delhi-ncr-6-to-10-years-250526022750,2026-06-03T20:32:12.290477
f87e22ea7c7b,Data Scientist,Data Scientist,Ltimindtree,Noida,5-8 Yrs,5.0,8.0,3-5 Years (Mid),Data Science | Python | Azure | Artificial Intelligence | NLP | Aiml | Machine Learning | Deep Learning,8,6 days ago,https://www.naukri.com/job-listings-data-scientist-ltimindtree-noida-hyderabad-bengaluru-5-to-8-years-280526000065,2026-06-03T20:32:12.293445
8e954506ab51,Data Scientist,Data Scientist,Vrinda Global,Noida,5-10 Yrs,5.0,10.0,3-5 Years (Mid),LangChain | Finance | Agentic Ai | Finance Process | O2C | Kafka | LLMs | P2P,8,5 days ago,https://www.naukri.com/job-listings-data-scientist-vrinda-global-noida-pune-gurugram-5-to-10-years-290526001844,2026-06-03T20:32:12.294439
0f28d2df2a21,Data Scientist (Software Delivery Analyst - Optimus AI),Data Scientist,Mckinsey & Company,Gurgaon,1-5 Yrs,1.0,5.0,0-2 Years (Fresher),Machine Learning Operations | Python | Predictive Modeling | Data Science | Devops Ci Cd | Devops | NLP | Machine Learning,8,1 week ago,https://www.naukri.com/job-listings-data-scientist-software-delivery-analyst-optimus-ai-mckinsey-company-gurugram-bengaluru-1-to-5-years-090226029210,2026-06-03T20:32:25.505776
d12a49475419,"Data Scientist III, Product Analytics",Data Scientist,Expedia,Gurgaon,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Computer Science | Prototype | Analytical | Product Design | Data Quality | Monitoring | Analytics | Testing,8,3+ weeks ago,https://www.naukri.com/job-listings-data-scientist-iii-product-analytics-expedia-group-gurugram-5-to-10-years-060426502628,2026-06-03T20:32:25.508868
95825af6ef1d,"Manager, Data Scientist",Data Scientist,Mastercard,Gurgaon,10-12 Yrs,10.0,12.0,6-10 Years (Senior),Mining | Data Management | Strategic Partnerships | Information Security | Machine Learning | Data Structures | Continuous Improvement | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-manager-data-scientist-mastercard-gurugram-10-to-12-years-010426504105,2026-06-03T20:32:25.539151
c8d60ae78874,Data Scientist,Data Scientist,Mckinsol Consulting,Gurgaon,5-6 Yrs,5.0,6.0,3-5 Years (Mid),Data Science | Power BI | Data Visualization | Machine Learning | Python | SQL | Machine | Science,8,2 days ago,https://www.naukri.com/job-listings-data-scientist-mckinsol-consulting-gurugram-delhi-ncr-5-to-6-years-010626014156,2026-06-03T20:32:25.568501
29ddce9e06a1,Data Analyst,Data Analyst,Indium Software,Bangalore,1-5 Yrs,1.0,5.0,0-2 Years (Fresher),Basic | Tableau | Analytical | Data Processing | Power BI | Data Analyst | Data Visualization | Stakeholder Management,8,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-indium-software-bengaluru-1-to-5-years-210426501246,2026-06-03T20:32:39.759199
d6d864fd5944,"Data Steward, Analyst/Associate",Other,Goldman Sachs,Bangalore,0-3 Yrs,0.0,3.0,0-2 Years (Fresher),Automation | Data Management | Wealth Management | Analytical | Mutual Funds | Reconciliation | Asset Management | Macros,8,3+ weeks ago,https://www.naukri.com/job-listings-data-steward-analyst-associate-goldman-sachs-bengaluru-0-to-3-years-200426503595,2026-06-03T20:32:39.761195
f17b58514b4f,Data Analyst,Data Analyst,TVS Motor,Bangalore,2-3 Yrs,2.0,3.0,0-2 Years (Fresher),Python | Data Analysis | Mathematics | Bi | Strong Analytical Skills | Power BI | Business Analysis | Problem Solving,8,3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-tvs-motor-company-bengaluru-2-to-3-years-010426500928,2026-06-03T20:32:39.762194
